ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90
168,400.11341463414635,549.0920731707317,2.3479288737235056,1.6448476532087024,0.800625931428391,1640.0,134.0,10.0,20.246913580246915,1.2615662610100802,1.7841241161527712,0.5641895835477563,3.949327084834294
169,1929.1342710997442,555.6381074168798,2.473957374682211,1.5893194638514445,-0.4034772972842322,782.0,34.0,10.0,12.412698412698413,2.1850968611841584,2.256758334191025,0.7978845608028654,3.7846987830302403
170,1379.808753797438,563.1988330413258,2.3940064441893427,2.1589159002588287,-1.0695245162691194,62213.0,5476.0,17.0,156.3140703517588,1.4927053303604616,1.5957691216057308,0.5641895835477563,4.753945931439391
171,836.1931818181819,553.5340909090909,1.0656948895687577,0.6185718867742375,-1.2640004825289433,88.0,20.0,6.0,8.0,1.2615662610100802,0.7978845608028654,0.0,1.4927053303604616
172,488.50890116635975,558.2731737262123,4.4854070645569495,2.519525805034469,-1.5456233198527243,1629.0,62.0,13.0,15.22429906542056,1.381976597885342,3.0901936161855166,0.7978845608028654,5.140011726956917
173,1156.0201005025126,556.7587939698492,1.4653566548818848,1.2501958710230283,1.1798391853871681,199.0,17.0,8.0,7.96,1.8712051592547776,1.4927053303604616,0.5641895835477563,2.393653682408596
174,1412.004975124378,557.3731343283582,1.7644826388616175,1.338702042301821,-0.13482162385227064,201.0,14.0,9.0,7.444444444444445,2.4592453796829674,1.692568750643269,0.5641895835477563,2.393653682408596
175,57.411458333333336,561.7421875,1.5189763673102112,1.1907489451295037,0.16314062918271222,384.0,27.0,12.0,14.222222222222221,1.7841241161527712,1.5957691216057308,0.5641895835477563,2.5231325220201604
176,633.0221465076661,562.8432708688246,1.6293469033220132,1.4949900684113209,-0.551453329946621,587.0,56.0,8.0,13.651162790697674,1.2615662610100802,1.5957691216057308,0.5641895835477563,2.9316150714175193
177,1076.2666666666667,562.0,0.4422166388029747,0.0,0.0,15.0,11.0,4.0,5.0,0.5641895835477563,0.0,0.0,0.5641895835477563
178,1827.0,561.0,0.0,0.0,0.0,5e-324,5e-324,5e-324,5e-324,0.5641895835477563,0.0,0.0,0.0
179,1002.6214285714286,567.4738095238096,1.7916140722749714,1.184592590475417,0.721905543392756,420.0,35.0,11.5,13.125,1.9544100476116797,1.5957691216057308,0.5641895835477563,2.5854414729132054
180,1975.444187919463,561.4668993288591,2.8535684673451893,2.1412840618609494,1.023041590244726,18625.0,971.0,14.0,71.36015325670498,2.0342144725641096,2.111004122822376,0.5641895835477563,5.4700209598571305
181,1573.2591362126245,570.3820598006645,1.7846042554121484,1.2175652158776982,-1.4489863212791108,301.0,22.0,11.0,10.379310344827585,2.256758334191025,1.692568750643269,0.5641895835477563,2.5854414729132054
182,2024.036443825441,582.1738625812442,1.856858313647754,1.5774940340831924,1.3290545769182636,4308.0,377.0,21.0,51.285714285714285,1.381976597885342,1.692568750643269,0.5641895835477563,3.949327084834294
183,587.0664451827242,585.3787375415283,5.959546381504226,2.291194252242303,-0.43927046106952594,1806.0,46.0,12.0,13.182481751824817,1.381976597885342,3.742410318509555,1.1283791670955126,5.836022431559495
184,1071.0050624367195,569.070199122511,4.995372341439303,2.4710525723122627,-1.1964126718819077,2963.0,84.0,12.0,15.194871794871794,1.8712051592547776,3.742410318509555,0.9772050238058398,6.651697090182843
185,1503.6915887850466,582.8878504672897,2.1051796066370456,1.1326754767885348,1.270155523573791,214.0,17.0,7.0,7.379310344827586,1.7841241161527712,1.692568750643269,0.5641895835477563,2.5854414729132054
